song_id,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15
1606,0.7570581,-0.8767495,0.46317998,1.2138963,0.26823923,-0.59708506,0.26090375,0.55906737,0.6243406,-0.25004178,1.4901558,0.9299948,-0.78050053,-0.41128802,-0.45241237,1.2683792
1161,-2.2314215,0.86438847,-0.850301,0.24187964,0.31313676,-0.8024571,-0.0021095276,-0.3718029,-2.503607,-0.77736694,-0.7702123,0.8827771,-0.7349451,-1.5006399,1.2345426,1.553883
1607,0.28167492,-2.455218,-0.46499994,0.45994842,1.5203036,-1.0651004,-0.44558132,-0.60726833,-1.7776163,-0.25698993,-0.44476932,-1.3356302,-0.54124886,0.5960263,-0.24276975,-0.92287403
393,-1.3849686,0.397728,0.65411025,-1.5096213,1.3880529,0.5516705,-0.30122364,-0.0795628,-0.5817771,0.40761608,0.5374674,-0.18369788,-0.08537313,-0.18041873,-0.6452471,1.0507455
387,-1.046531,-0.60157,-0.067062795,-1.9206531,0.353605,1.5321947,1.5611824,-0.7019547,-0.14569326,0.008955121,0.34128636,0.44364497,0.31604052,-0.4581557,-1.247045,0.076495826
1613,1.7574636,0.115812525,0.57594764,0.6528897,0.16887408,-0.33990976,-1.3299344,-0.74359834,1.5841913,0.6217166,-0.29044396,-3.371418,-0.8348651,-0.08939321,-0.26869586,0.14160636
1175,2.3898551,-1.3422253,-0.5019889,-0.098578095,-0.32136258,-0.16661248,0.36100596,-1.1058481,-0.52433896,-0.20097804,-0.07872379,0.38601106,0.45104522,-3.2482002,0.93324244,0.8009778
1149,-1.1761583,-0.24370974,1.1914666,0.69853014,-1.6818928,1.1576908,1.585527,-0.9869467,-0.42797843,0.7886379,-0.7226391,0.51729965,0.08296014,-0.07620907,-0.024592847,0.60756934
436,1.677932,0.0979656,0.65693206,-2.2787046,1.1987462,1.8473867,-2.0994227,0.45020294,-0.830977,-0.45107508,-0.3028666,1.7260141,1.6715513,0.29349223,-0.1837804,1.6580215
350,-0.23515786,-0.29595095,-1.3738555,-0.5815371,-0.10354757,0.78592396,0.19810021,-0.77504,1.1373762,1.1853433,0.71849453,-1.0917013,-0.13077198,0.13688263,-0.218364,-0.5711982
344,-0.028063599,-0.043422848,-0.7290529,-0.10042721,-0.008515885,-0.033235595,0.76963377,0.266469,0.36300743,0.9849812,0.7404123,0.2327199,-0.82603073,-0.79795116,1.8876157,-0.016570836
1808,-0.66332555,1.1495985,0.40739593,0.9600488,0.35100853,-0.64815485,-1.392025,-1.3573265,0.48137844,0.30972165,-1.5995564,-0.4917563,1.2139943,1.1191039,-0.56148726,-0.9557722
422,0.502654,0.37027794,0.75589126,-0.8990931,-1.8038751,0.62399596,-0.25907782,-0.39646512,-0.68374056,-0.9200519,-0.2005398,-0.8559884,-0.15952845,-0.39612323,-0.41302046,-0.7009686
1820,-0.96583694,0.8905349,-0.9885211,0.5957049,0.27109656,0.6747384,-0.2311678,-0.638776,-0.36673662,-0.17434715,-1.1481956,0.05297566,0.6364088,-0.6846125,0.07116186,-0.5539581
378,-1.8033003,1.1108601,-1.9239528,-1.1824019,-0.9298576,1.4425018,-0.062151425,-0.60614413,0.9454998,-0.9366131,-0.7265191,0.19473031,-0.5105965,-0.06166601,-0.88002604,-0.4787203
1834,-0.31867424,-1.290033,-2.0734248,0.13910632,1.2658184,1.5357323,0.022232756,-1.5475476,0.6628791,0.76092863,1.1600564,0.7980261,0.5770998,-1.276766,0.8162476,0.31714904
191,0.77633756,0.69486076,1.7418325,0.10192609,-0.9194852,-0.2001154,-0.039430417,1.0608279,-1.2619132,0.17002812,-0.23807763,0.6997411,-0.8395537,0.30915582,0.5856898,0.2165379
1405,-1.0934508,-1.5238124,0.73768616,-0.71795845,-0.2683884,0.2837601,-0.26729915,-0.36578754,-0.7654803,-1.6661253,-0.09556782,-0.63696826,-0.15554261,0.010026395,0.8584123,0.70806456
1363,1.1297281,1.3298805,-1.5429142,2.6851063,0.7322558,0.84568423,-0.35839435,1.8758808,0.5968815,-0.64794594,1.7000189,-0.28549036,-0.7426957,0.48608083,0.55494165,-1.0961062
1377,-1.2678227,0.5317141,0.030121103,0.56365716,-0.30308774,-0.85468924,-1.5141543,0.8328516,-0.038268745,-1.7367303,-0.48120472,0.24062417,0.35024017,0.28516373,1.0398033,-0.6044396
1411,0.7439765,-0.576509,1.6006465,1.0738981,-0.4148473,-0.7764856,0.21479392,-1.5581207,0.34009522,0.50002503,-0.6797154,0.07033169,1.9572039,-0.6998396,0.7734914,-0.94517815
185,-2.1755419,-0.28080392,0.22702575,-0.79939604,-2.1810007,0.9352604,-0.3293966,-0.14657223,-0.51454556,-1.0012738,-1.3358376,-1.9325634,1.6306574,-2.8360767,-0.0030491054,0.7782639
1439,-0.66179514,-1.064578,0.8743161,0.25276256,-0.31070164,0.74149394,-1.2613411,-1.1797054,-1.0649695,0.0767459,0.10709724,-0.33421278,-0.015450716,-0.89386946,0.599766,-0.8948861
813,-0.073603004,0.03145559,-1.0711249,-0.9565106,-0.5795223,1.1703353,-1.2152361,-0.3226761,-0.14195527,1.4487839,2.243808,-1.8039236,0.7421639,0.43171015,-1.650151,0.33347598
53,-0.10244956,1.4349837,2.563263,-0.35969776,-0.64314234,0.7841279,1.9505256,0.73775214,-0.28218254,1.4180167,-1.2936437,-1.3440714,0.47711083,0.8718485,0.22246087,0.03969863
807,-0.99423146,-0.9898963,0.94187164,-2.5563376,0.44240332,-1.571786,-0.53424954,0.64010024,-0.52589417,-0.6249089,-1.3146167,0.028752357,-1.3627295,-0.5271316,-0.6943363,-0.26069415
47,-0.41251987,-0.087866545,-1.7822771,-1.1453365,-1.223618,-1.1386554,0.018838525,0.30568373,0.8195227,-0.8801304,1.0009439,-0.27886665,0.8787938,0.6858051,-0.1538055,0.15590489
152,1.3008229,0.9245442,-0.012963004,0.22796226,-0.68970656,0.119961336,1.1647297,-0.43270832,-1.0221654,0.3983695,-0.7441294,0.523962,-1.4973435,0.15971127,-1.4114506,1.2293336
634,-1.5133684,0.4195907,-0.39666843,-1.2763126,-0.4974351,-0.20585167,-0.5814871,2.4947696,-0.8222885,-1.4219888,-0.77014685,-0.116906434,1.3475199,0.717834,0.5789352,-0.060322724
620,0.52264714,0.23545325,-0.8062181,-0.8591255,0.2519667,-0.9554733,0.774776,0.8684245,0.1961234,-1.0687528,-0.24243899,0.08123225,-1.7313473,-0.30316636,-1.482737,-0.26908797
146,-0.07286814,0.40746817,-2.031385,-0.8518994,-1.4113772,-1.6609945,0.2674418,-0.5386441,-1.5984958,0.9138665,-1.4540215,-2.9111264,-2.5344772,-0.5137049,-0.29917777,-0.39638752
90,0.4488835,-0.5246297,0.8893627,-1.9592311,-0.54834545,-1.1902798,-1.2423831,0.23263383,0.1717304,0.50613165,-0.32342815,-0.40766057,0.7469317,-0.36371997,0.54303104,0.72415674
608,0.37947986,-0.06621845,0.7536222,-0.24340078,-0.71257484,-0.790263,0.9828026,-0.40040386,0.069660395,-0.5994661,0.6834208,0.7553065,0.87138003,-1.3173376,1.4880328,-1.8240058
84,-0.30745384,0.7787218,1.5950297,-0.124736816,-0.081160866,-1.371969,0.09712064,-1.0302529,0.7054041,-0.76445675,0.96025884,-0.056172565,-0.37628096,0.36112732,-0.17718753,0.5912545
1388,1.351951,0.27615908,0.11385474,1.0898528,0.5876857,-0.32641718,-1.6352875,0.53723615,1.961599,-0.6787156,-0.8971185,-0.92579377,0.579324,0.54415303,0.9888421,0.26482695
1571,1.4481305,-0.5896778,0.103130266,0.34408832,1.5348058,0.09687093,-0.0058034062,-0.14708728,0.28839976,0.9255098,-1.1156273,-0.20247298,0.463826,0.3059267,-0.47563845,0.27268094
1217,1.3525198,-1.5245075,-0.22771877,0.91375875,-1.2204568,-0.60028577,-1.5433629,0.8638057,0.18744816,-0.47241417,-1.0461814,-0.48488197,-0.14647178,-1.2050303,-0.49576554,0.2139747
1203,-0.70835584,-0.06636233,2.2038784,3.563167,-1.0106227,-1.8070638,2.2264657,-1.2032704,-1.1783578,0.2651413,0.76469594,-1.3455279,0.92434585,-0.8473499,0.26797545,0.7422338
797,-0.18671678,-0.08056076,-0.16462074,-0.6098351,-0.9741716,0.77217937,1.0022509,-1.3070078,0.3267877,0.5163541,0.9204716,1.3378046,-0.63908494,-0.14347184,-0.9232747,-0.85555315
1565,-0.098201126,-0.5053349,-0.39233398,-0.20349282,0.45282316,-0.51590085,0.006872925,-0.45658708,-0.51391536,1.0319202,-0.5822567,1.511854,1.0417588,-0.18509023,1.5936582,2.0030766
2044,-0.802593,-0.34136468,0.21457754,-1.1823982,-0.2835901,0.39747435,-0.15488923,-0.42727992,-0.7437435,0.20077294,0.21676141,0.8816607,-1.2013094,-0.46197975,-0.17163658,-0.8954655
967,0.4149021,-0.4357285,-0.8243967,0.8992188,-1.7945105,-1.1099436,-0.61018914,0.9486815,-1.2020628,-1.3631961,1.3208466,-2.2107375,1.6414781,0.8801353,-0.8782943,0.1731083
973,-0.7910321,0.4734926,-0.06572278,-0.37353146,0.3434974,0.65855855,-0.64247376,-1.4189246,1.4223915,-0.32388288,0.85060215,0.03276883,-0.29851753,-1.1985661,-1.2793548,-0.1811269
2050,-1.017546,-0.21621722,0.35904768,-0.73749167,-0.14291275,0.64419645,1.7426279,0.19226378,1.0277092,-0.40599042,-0.39617002,1.035202,-1.6323363,-1.0133762,1.259028,1.5135647
1559,0.33155394,0.13241056,1.5165157,0.13870053,0.1098528,-2.5561776,0.86180997,0.085981965,-0.17191075,1.011602,-1.2365046,1.7173114,0.41495562,0.6987937,1.0086268,0.40918002
740,-0.14155221,0.009666599,0.69849277,-1.8036158,-0.62728965,-0.8889951,-1.2465012,-0.83967125,0.11918247,-0.2940053,0.2841046,0.803836,-0.5133777,1.9913734,-0.037144728,0.5854485
1015,-0.22854286,1.3014377,0.15362026,1.4182396,0.75309145,0.99915004,-0.120788515,1.058073,-0.09170593,-1.078719,-0.15877771,-1.5014331,1.487565,0.019085642,1.4198029,-1.3166385
581,-0.51517284,-0.21605444,-0.43422616,-1.0037984,0.37876007,0.61076653,-0.52333677,-1.3971578,0.7124785,0.24568146,0.058384217,-0.6409179,0.66314006,-0.83515275,-0.93763644,1.1511543
1773,0.9290124,-0.24010754,0.9993976,2.003573,-1.3324592,0.62751836,1.0604143,-1.3183427,0.14484136,0.16737513,0.5503602,-0.047307044,-0.8872361,-1.2813605,0.49443245,1.4276061
1767,-0.5332055,0.2621535,1.6967031,0.4293131,-1.4368604,-1.4347364,-0.8866341,0.020878896,-0.09156698,-0.7101151,-1.8532877,-0.331106,-0.8785691,-1.6744244,-0.18741046,-0.48821425
1001,0.68752956,0.065212175,-0.85561943,0.7626393,0.329837,-0.24975601,-0.48074692,-0.797031,-0.4024735,-0.069842994,0.28789133,-0.62938654,1.0278457,-0.002132088,1.9966244,0.43928444
1029,0.16225535,-0.6882851,-1.6563332,0.012226184,0.6927051,0.5788359,-0.3536707,0.64706457,0.00978066,-1.8654754,-0.7040676,0.54234606,-0.3165847,1.6609664,0.98861957,-2.628706
1997,0.9191339,-0.2164929,-2.4138362,1.92347,-0.7163599,-0.8423338,0.8063881,-0.51560575,0.54613423,-1.8226738,1.3033035,0.23232841,2.4879797,-0.2096296,-0.53729856,-0.23894054
1983,1.8639259,0.15590878,-0.006017387,1.5116528,-2.0056384,-1.086988,1.1733129,0.15043265,1.5246682,-0.89334273,0.85773796,-0.33668554,-0.17523536,2.4879394,0.40556794,-0.5225222
1968,-1.8910096,1.519695,-0.6368431,1.1603435,0.49149305,-1.0735561,-0.11098957,0.6016562,0.31025153,-1.2515944,-0.25451493,0.100484215,-1.3550059,0.6692684,-2.661942,-1.6880983
224,0.61606693,1.6263924,0.16156045,-0.43552384,0.8657401,0.3431899,1.361262,-0.31220067,-0.07350951,0.66571254,0.3079489,-0.20489706,-1.1042846,-1.2746723,0.51537925,-1.1486881
556,0.7735797,2.1826463,0.6518564,-0.6250994,1.0361912,0.2946823,-1.9372891,0.1812842,-0.8645126,-1.0185704,2.1438887,2.2172225,-0.7002914,-2.9754562,0.8031798,1.6432295
1954,0.37182146,-0.049061894,-0.71015084,0.27773976,-0.087620914,-0.6702417,-1.2881974,0.599841,1.3418694,-0.35609072,-0.32054734,-1.1067626,1.0102271,0.78560036,1.4647604,-0.6817516
218,-0.52695894,0.41490352,2.8821268,0.17492631,-0.65726626,0.7816373,-0.71925783,-0.18145347,-0.50719124,-0.15841937,0.22021598,0.39111453,-1.6434464,-1.2924643,1.4172285,1.3709354
1940,0.7099561,1.1253836,-0.07205385,1.73468,0.21006233,-0.87920475,-0.45844173,-0.25652003,1.1612759,1.3052683,-0.6786876,0.956401,-0.1638152,-0.57978153,0.35475734,0.7839893
1798,-0.26273286,-0.38558245,1.9343393,0.10160522,0.34481636,0.20197016,-0.715228,-1.5287545,0.2581498,-1.006422,-1.00432,0.1571877,-1.2460178,2.1961298,-0.9122145,1.5538077
1956,-0.27901042,1.5632776,-0.7072366,1.4112257,0.020195924,-0.27105916,0.86927605,0.6241924,1.0446515,-1.6280075,0.268588,-1.0231268,-0.24242972,1.0605059,0.46140197,1.9728421
568,2.2222614,-0.33765942,0.0055191144,-0.13432989,-1.5635753,0.49540636,0.23867397,1.3715367,-0.18045437,0.43202728,-0.80546093,-0.11106962,-0.49941328,-0.5944661,0.058731064,-0.45409194
1942,-1.1718583,-0.0733687,0.0029526353,0.7102529,1.1836321,-0.61695606,-0.41133538,-1.0476723,0.24141318,-0.34435886,-0.8164449,-0.95786005,0.5194751,0.23753233,0.63727283,0.7961662
226,0.51948583,0.13095488,-0.5610671,-2.0511107,-0.59187925,1.1199299,-0.81777006,-0.7581317,-0.614475,1.4628563,0.628835,0.28897202,-0.20918873,-1.138779,0.07146683,-0.54395694
540,-0.68341637,-0.7873191,-0.43443602,0.03269395,-0.96828246,0.2009275,-0.61087185,0.69333506,0.7546437,0.5573009,0.6006731,0.11176972,-0.99407786,-0.7254441,-1.3918765,-1.1664538
554,-0.53460944,0.16350257,0.7510134,0.37542,-2.8865297,0.6372095,-0.28131142,-0.16000196,-0.20024142,1.0969349,-0.031137079,-3.386165,-0.54051507,0.063729815,0.10733992,1.8458263
232,0.86185706,1.8739694,0.08501507,-0.13342047,-0.7367242,-1.187647,0.0670796,1.355937,-1.2686538,-0.5288975,-0.3693103,-0.75962776,-0.11397144,-0.2860232,-0.69075483,0.6861761
1995,-0.49780846,-0.19741023,-0.32601967,1.2602762,-0.83909667,0.45894086,1.2857833,-1.7105834,-0.20710124,0.05729799,-0.7343463,0.009871617,-0.2520134,-0.42744735,0.035304308,0.9049263
1981,-0.36874256,1.5796031,0.5082361,1.7269894,2.0185313,0.88379854,-0.81573427,-0.5820406,0.6231321,-0.04113707,0.5253862,-1.8009609,1.9099429,0.47218624,0.3814941,-0.116098166
1759,0.14846165,-0.45798224,0.12863387,0.10091528,-0.05094503,1.5102284,-0.997576,0.12404445,-0.18021084,-0.4384509,-0.6388881,-0.1686736,-0.13842076,1.918591,0.14273876,0.23439366
1771,-0.6374345,0.6316127,-1.1060275,1.5572832,-0.8043479,-0.17786296,-1.5746405,-3.158548,1.0889621,-0.9845698,-2.5376637,2.0835824,-0.28744107,-0.5211923,-0.74056584,1.2232965
1017,1.1831405,-1.3209165,-0.3012172,0.40740824,0.1060466,-0.32272586,-0.07880442,0.40651667,-0.3063829,0.61042464,0.24172896,-0.84415203,-0.88283825,-0.1615111,1.1840754,-0.02704081
1003,-0.070417345,-1.0606438,-1.0412372,-0.3551394,1.3934404,-1.1511159,-0.8294371,1.2587141,-2.057795,0.26695794,1.7488859,0.79291725,-1.2744789,-0.19691342,0.037230194,2.6978893
597,-0.29851848,-0.89997995,-0.63624626,-1.1679448,0.46503046,-0.21798182,1.1168118,0.019050483,0.10470083,-0.27339423,-0.055148456,-0.16631073,1.1414796,0.0950644,-0.067400575,-0.7179096
1765,-0.15163341,-0.33334845,0.026278473,-0.059808433,0.39647087,1.059926,-0.0973821,0.4335574,-0.18524271,-2.410285,-0.44151157,0.14864653,0.67445636,0.033341248,1.5485587,-0.76411927
1598,-0.9111355,0.26189935,0.5639197,0.8848515,0.921314,-0.233947,-0.9060559,0.975641,0.9312905,-1.3076674,-0.99533933,-1.5864754,-0.37582475,-0.39104292,0.74450237,0.7190061
742,-0.014793426,1.5344577,-1.0112888,-1.1382014,0.108680256,-0.87415093,-0.35694674,0.9629942,0.8585714,-1.9365194,-0.7722335,-1.9166882,-0.7832394,-0.42200452,0.49662983,-1.4845273
756,0.7535019,-0.24956164,2.436658,-1.1358771,0.95807624,0.52357954,0.21282396,-1.2959645,-2.126698,1.6199892,0.21366638,-0.8497369,-0.5608526,-0.08124524,-1.5426968,0.771784
1229,-0.7136563,0.21162441,-0.4464367,0.08673051,0.8289837,-0.27622408,-1.3663963,-0.691064,-0.58926105,0.48703295,-0.5312326,-0.18548073,0.6368154,-0.27961332,1.5977578,0.75571656
2046,-1.5985945,0.80122185,-0.046598315,-0.874484,1.0215043,-0.85827243,-1.1778476,1.1712031,-0.71046805,-1.8800371,-0.8510982,1.2145721,-0.18049967,-0.92650867,1.3862677,-0.14022039
2052,-0.5594727,-0.6097338,0.6584608,-1.4331648,1.2219207,0.47022945,-0.24363905,-0.7323385,-0.35033906,-1.0821337,0.17658651,0.05475439,-2.2356875,1.3065276,-0.8780658,-0.33479354
959,0.66042733,1.2868478,-1.6201527,-0.47553274,-0.50205606,1.3075365,1.0346215,-1.2835199,1.3715465,-1.2373252,-0.53467345,1.0630469,1.7511392,-0.5555166,-1.927101,-0.43839112
1215,0.37854242,0.020435214,-0.13678712,0.13891001,1.0790426,-0.6617029,-0.35137588,0.8242488,-0.743344,1.549619,-0.4054854,-0.24165918,0.91968954,0.42358997,0.19693223,0.06430037
781,0.040392555,0.17723437,-0.24498487,-1.5447663,0.21354327,-1.2133636,0.25553593,0.6370428,0.3891651,-0.5868931,-0.49170816,0.39018348,1.6640233,-0.4009447,1.4972761,-0.61978126
1573,1.1920774,-1.376412,-1.840364,-0.06694059,0.35874254,0.23613146,-0.6809094,-0.29005092,1.1169393,0.5635161,-1.4691209,-1.7019068,0.21719684,1.3853366,-1.4334055,0.019423187
1567,-1.5556428,-1.4902515,-1.3657869,-0.42373934,0.83365804,-1.033564,1.7294512,-0.40579242,-0.56274116,0.21865308,-0.12177889,0.6702825,0.89029294,-1.8979206,-1.1596246,-0.94873106
795,0.81908035,-1.412005,1.2725035,-0.20611484,-0.83605903,0.86526716,0.28155792,1.5205784,0.1933963,-0.7431799,0.92909455,-0.17592533,-1.1250587,1.0887803,-0.33029467,1.5348747
1201,1.6702106,0.016183168,-0.21058476,0.7015782,0.282006,-0.9756236,-0.8768371,-1.0043974,0.3452503,-0.43242943,-1.0177478,-0.017294865,-0.41290307,-0.67916054,-0.8761314,-0.9130368
92,0.59700453,3.0781956,1.3415192,-1.315208,-0.23022616,0.13447064,0.50767344,-0.9606761,1.6094822,-0.07545394,1.1065892,1.4144804,0.5267753,-0.5003968,0.17106593,-0.14822939
178,0.6369394,2.0927885,-0.6814495,-0.41571793,-0.43656963,0.69793314,-0.718798,0.4231863,-0.41862902,0.93927765,-2.9451735,-2.1027954,-0.800576,0.46675247,-0.47128478,-0.11920267
86,-0.92743015,0.39697066,-0.27190614,-2.0840328,0.7064725,0.05719021,-1.7463046,-0.38540715,0.31124556,-1.0139058,1.1798296,-0.33055657,1.0081748,-0.5080523,-0.7101791,-0.23294042
150,-0.50093484,2.4078853,0.89127475,-0.93540037,0.45091233,-0.24629253,-1.154988,0.664055,-1.7195907,-0.7989435,2.0843227,0.12906113,0.13865308,-1.7086353,-1.4747399,-0.3927046
144,0.8974515,1.4987595,0.24084511,-0.31388852,-1.1463054,-1.1091609,-1.4769733,0.87694186,-0.19192548,-0.7942666,-0.3318093,-0.16851276,0.100456566,1.562761,-0.48989034,0.5595703
622,-0.53915906,-1.3456321,0.7084182,-0.77907497,-0.41356325,1.3933318,1.488387,1.8926877,0.19088179,0.025417566,-0.36713374,-1.3379253,0.3144147,0.8255046,-0.633693,-0.7224476
51,0.3281283,-0.047772676,-0.59215975,-1.4835281,-0.18467286,-1.7117615,0.66585165,-0.041066386,0.9998309,-1.469375,1.1865777,0.274853,0.87496865,-0.87897205,1.7817643,-0.779856
811,-0.58525217,1.4769306,0.7868079,-1.4554422,-0.41515243,-0.49445778,3.397595,-0.43122107,-1.3105992,-1.2057402,-0.76114404,0.5886116,0.42195335,2.4117115,0.2558615,0.12566537
3,-0.38829315,-0.6230623,-1.3918402,-1.0586526,-1.479913,-1.0083778,-1.1533914,0.37468973,1.2285157,1.1470354,-0.294366,0.3570916,0.2019453,1.9152818,1.1084152,-0.004601836
1349,1.6333337,-2.1132877,-0.15435009,1.1515824,0.92825013,0.596071,1.1898999,-0.7350714,0.44702795,-4.5463414,-0.71499836,-1.2573987,0.19412357,-1.3123424,0.3773831,3.2197592
45,-0.7368127,1.9197909,0.3926553,-1.0824611,-0.55567056,0.10436693,1.2870528,-0.07747869,1.2040143,-1.3094603,1.3698676,2.229287,0.93079615,-1.2927678,0.7935016,-0.7198689
805,0.022668958,-0.19439507,0.11088869,-1.3825157,-1.6448636,-0.7787725,0.00967221,-0.8148482,-0.8571925,0.33346093,-0.5450818,1.5134563,-0.3965688,0.21621442,-2.5554948,-0.44827318
1361,1.3307377,-1.4456277,1.1756307,-0.47044027,-0.72720504,-1.8972838,0.5653966,0.3146497,0.36327928,0.47802162,-0.52710557,0.8895668,1.6779828,0.88897717,0.1060929,0.35105392
1407,0.12810484,-0.33196217,-0.08675738,0.35116214,0.40558133,0.6722561,0.9574907,-1.7283095,-0.12406017,0.468136,0.9530605,0.8222342,1.3860891,-0.96187246,0.96994203,1.6996562
193,-0.69841933,2.014045,-0.36409917,-1.0454376,-1.4489988,-0.37304303,-0.11053313,-1.0419854,-0.20053834,0.5704935,-0.42794856,0.023289453,0.535076,-1.4038385,-0.9823399,-1.0418527
187,1.3852191,0.48341253,-1.6096735,-0.19472629,-1.4788451,0.2733512,-1.22334,0.10304986,-1.9514602,2.0249364,-0.14534417,1.4976041,-0.46755812,-0.6950872,0.21917604,1.009134
1413,0.66925955,-0.5484374,-0.04357794,1.1395699,-0.27928287,-0.29043934,2.302506,-0.009188354,0.20236531,0.08293456,0.70920485,0.44906515,1.1549641,0.67069846,-0.6080868,-2.2897708
1375,0.64212036,-2.3627696,-0.78376853,0.4296983,2.3225162,0.20943008,-0.6620649,-1.1483597,1.6728075,0.50632095,1.0113821,1.5877854,0.5454629,1.025096,-0.07996988,0.37065426
79,1.924809,-0.0666129,1.3740139,-1.0576577,-0.07079449,-1.0790555,-1.9104717,0.6533475,-0.38538188,-1.7688922,-0.0014341176,0.07428491,1.8602331,-0.43493235,0.340285,-0.49564275
839,-1.3052902,-0.7556733,-1.630346,-0.7792056,-1.4057323,0.32237828,-1.7818577,2.894425,-0.57537556,0.07583833,0.26715234,-0.70853496,2.0536485,1.0945688,0.32650304,1.6331477
1822,0.9482902,0.759185,-0.33764675,2.2503734,-0.5614896,-0.7070327,0.13952158,-0.9584997,-0.92677295,0.46105644,1.7532371,-0.53077257,-1.7410991,-0.40599445,-0.29693213,1.5327947
408,-0.44566184,1.3119483,0.2801176,-2.8441346,0.14958629,1.1129658,0.31892297,-0.07297641,0.35585546,-0.07804075,0.75901455,-1.331385,1.2616601,-0.1263963,0.12443429,0.8162977
1188,0.891384,0.4637711,0.49846464,2.3761423,-0.12021643,-1.2843947,-1.1858152,-0.9721444,-2.1227124,-0.7524673,1.2138138,0.7337463,-0.36983198,0.42102185,-0.50794905,1.226358
1836,0.41849303,-1.3312352,0.16539846,-0.4723082,0.68836063,0.35616302,0.6673688,0.18523282,-1.0632946,-0.70723504,0.21390218,0.50563985,0.83813477,0.0008324981,-1.3868545,-0.10535771
352,1.2777017,0.37308836,-0.12907687,-1.6656461,1.3297851,-1.1993657,-0.9000619,-0.92399186,-0.3887828,3.172857,2.765194,2.2522821,-1.9912333,-0.8104657,-0.37647283,-0.20576708
420,1.1324995,-0.3358841,-0.43496183,-1.3117218,2.1810274,-0.74053293,0.28636438,1.0228457,-1.5455594,0.85575426,-0.02945301,0.23648997,0.43255273,-1.666201,-2.57448,-0.16899994
346,1.3336711,-1.6707067,0.29334718,-1.1733068,-0.035324827,0.1790159,-1.4545417,0.16523919,2.5494833,-0.30398688,-0.40477055,-0.44877744,-0.5068847,1.2668164,-0.6247126,-0.3897375
1639,0.0677402,-0.23039299,1.3740778,0.19115643,1.9405142,1.0520806,-0.24117956,-0.5281378,-0.88897395,-2.05401,-1.3598237,-0.25809878,-0.72579324,1.3176882,0.5887825,-0.24298581
391,-1.3007324,1.0795571,0.6330587,-1.3223573,0.50674427,0.31988305,0.5785395,-1.2721323,-0.6537955,1.8258554,0.9300738,-0.14596696,-1.379227,0.7753457,0.23832136,1.541027
1605,2.0137181,-0.6946512,0.14568612,-0.3182074,0.9300165,-0.67068446,-0.51965004,-0.75186515,-1.8109727,0.75037575,-0.60022277,-1.0859102,-0.016718954,0.84008116,0.2081703,-2.121295
1163,0.07830289,-0.81558347,-0.7666563,-0.5160928,0.37038732,0.84088,-0.008299209,-0.564024,-0.18880928,2.1786761,-0.44377044,0.02977842,1.0475352,-1.7690749,-0.393184,-0.77173066
1177,-0.28499788,-0.49151587,1.412986,0.36251706,-0.8064296,-0.48582733,-0.30206004,0.3205297,0.60434383,-0.83936465,-1.6505955,1.063985,-0.22146477,0.19412374,0.46623987,-0.6777075
1611,-0.6621643,0.0051579177,0.9527228,1.0641824,0.14260976,-0.26628065,0.23563021,0.42760393,1.259571,-1.4806043,-1.3833706,-0.48503548,-0.848068,-1.3635135,-1.7163961,-0.5592393
1176,1.1389707,-0.07155728,0.123119,1.1283584,-1.0215058,-2.0849023,0.18586099,-0.70928955,-0.63996315,0.62163776,-0.053364694,0.2635215,0.4442231,1.0297639,1.5461136,0.42505676
384,0.7026147,0.039471902,0.11141503,-1.9517899,-1.1038032,-0.8228322,-1.2066548,-1.7503097,1.5441555,0.31630778,-1.7585329,0.8016785,-1.1854051,1.2927904,-0.2877012,0.27316785
1610,-0.088083535,-0.4921172,-0.4291178,0.12245697,0.16098456,-0.11597201,-1.7149725,0.16520417,-1.1449194,-0.29885414,-1.1820359,0.5901811,0.9397665,0.7840435,-0.19455855,-1.7805121
1604,0.12926689,-1.0505288,0.05801773,-0.28315955,0.13430794,-1.3284347,-0.82642186,-1.1460805,-0.39816254,-1.4513268,0.00982346,-0.31490397,1.1367282,0.7842194,-0.14467353,0.5636025
390,0.7641015,0.41301948,-1.0634146,-1.2536,0.7500091,0.5943103,1.3791859,0.72545594,1.0388783,0.510017,0.036862414,-0.64047074,1.8510562,0.027884126,-0.67153376,-0.42715716
1162,-0.6576401,-1.0816156,-0.03596425,0.24012673,-0.5850636,0.35568547,-0.014176607,-1.6135389,-0.571746,0.833937,0.7451081,0.13619488,1.05606,-0.1870943,0.22750914,0.75291944
1638,-0.7819087,-0.71427536,-1.5449319,-0.31741735,1.3341144,-0.659499,0.4711946,0.2538507,-2.0340824,-1.2197955,0.6654258,1.1588578,0.9452325,0.48882625,1.0709361,0.59757626
347,-0.5374,0.47764948,-0.6751652,-0.9720503,-0.37549838,0.09048469,-1.4442813,-0.33300847,-0.988742,0.49537703,1.7379723,-0.7072554,-0.13223138,0.05172655,1.1121296,0.3602888
353,-0.37781787,-0.17849663,-0.72381985,-1.401812,-0.7576142,-1.1464804,-0.37959075,0.45033607,-1.5654718,-2.2504544,1.8502195,0.73754144,1.05462,-1.1428794,-0.0908515,1.8228087
